방문자 거주지,방문지,기준년월,전체 외국인 방문자 수,거주지 방문자 수 비율(%)
태국,서울특별시,202301,1181600,4.080
태국,서울특별시,202302,1296856,4.100
태국,서울특별시,202303,1434333,4.441
태국,서울특별시,202304,3136446,4.182
태국,서울특별시,202305,3135586,2.721
태국,서울특별시,202306,3092666,1.922
태국,서울특별시,202307,3208067,1.562
태국,서울특별시,202308,3414283,1.156
태국,서울특별시,202309,3398620,1.548
태국,서울특별시,202310,3779528,3.606
태국,서울특별시,202311,3427845,2.517
태국,서울특별시,202312,3294170,2.552
태국,서울특별시,202401,2698724,1.572
태국,서울특별시,202402,2842766,1.443
태국,서울특별시,202403,3668370,1.906
태국,서울특별시,202404,3887721,3.021
태국,서울특별시,202405,3444704,1.768
태국,서울특별시,202406,3337312,1.195
태국,서울특별시,202407,3392463,0.920
태국,서울특별시,202408,3579293,0.732
태국,서울특별시,202409,3505875,0.986
태국,서울특별시,202410,4412558,1.453
태국,서울특별시,202411,3477376,1.428
태국,서울특별시,202412,3294533,2.219
태국,서울특별시,202501,2665409,1.631
태국,서울특별시,202502,2386482,1.752
태국,서울특별시,202503,3570478,1.391
태국,서울특별시,202504,4190106,2.081
태국,서울특별시,202505,4175491,1.661
태국,서울특별시,202506,4170480,1.280
태국,서울특별시,202507,4781449,1.125
태국,서울특별시,202508,3997109,0.914
태국,서울특별시,202509,4080530,0.971
태국,서울특별시,202510,4724138,1.778
태국,서울특별시,202511,4499486,1.800
태국,서울특별시,202512,4168698,2.709
태국,서울특별시,202601,3363997,1.862
태국,서울특별시,202602,3371051,1.381
태국,서울특별시,202603,4268420,1.754
태국,서울특별시,202604,5157532,2.752
태국,서울특별시,202605,5472909,1.505
태국,서울특별시,202606,5329857,1.222
태국,서울특별시,202607,5708648,1.096
태국,세종특별자치시,202001,19308,5.065
태국,세종특별자치시,202002,11415,8.165
태국,세종특별자치시,202003,624,4.327
태국,세종특별자치시,202004,1009,1.388
태국,세종특별자치시,202005,975,0.923
태국,세종특별자치시,202006,1320,1.136
태국,세종특별자치시,202007,767,1.434
태국,세종특별자치시,202008,967,1.758
태국,세종특별자치시,202009,920,1.087
태국,세종특별자치시,202010,829,0.724
태국,세종특별자치시,202011,641,1.092
태국,세종특별자치시,202012,738,0.813
태국,세종특별자치시,202101,1677,1.491
태국,세종특별자치시,202102,1976,0.658
태국,세종특별자치시,202103,2602,0.692
태국,세종특별자치시,202104,2146,0.792
태국,세종특별자치시,202105,2222,0.945
태국,세종특별자치시,202106,2242,1.427
태국,세종특별자치시,202107,2445,1.022
태국,세종특별자치시,202108,3176,0.693
태국,세종특별자치시,202109,2794,0.931
태국,세종특별자치시,202110,2881,1.007
태국,세종특별자치시,202111,2428,1.277
태국,세종특별자치시,202112,2610,1.149
태국,세종특별자치시,202201,2864,1.292
태국,세종특별자치시,202202,4160,1.226
태국,세종특별자치시,202203,3785,1.321
태국,세종특별자치시,202204,4527,2.540
태국,세종특별자치시,202205,5973,4.437
태국,세종특별자치시,202206,7268,7.320
태국,세종특별자치시,202207,9074,5.576
태국,세종특별자치시,202208,10993,3.220
태국,세종특별자치시,202209,10643,3.523
태국,세종특별자치시,202210,12250,7.355
태국,세종특별자치시,202211,11515,7.286
태국,세종특별자치시,202212,12143,9.825
태국,세종특별자치시,202301,9903,4.716
태국,세종특별자치시,202302,12422,5.973
태국,세종특별자치시,202303,12821,5.772
태국,세종특별자치시,202304,27566,3.323
태국,세종특별자치시,202305,26522,3.092
태국,세종특별자치시,202306,26520,2.673
태국,세종특별자치시,202307,36393,1.511
태국,세종특별자치시,202308,31613,1.692
태국,세종특별자치시,202309,33792,1.243
태국,세종특별자치시,202310,32137,1.932
태국,세종특별자치시,202311,29358,1.110
태국,세종특별자치시,202312,26691,1.641
태국,세종특별자치시,202401,23421,2.417
태국,세종특별자치시,202402,23304,2.532
태국,세종특별자치시,202403,26860,2.599
태국,세종특별자치시,202404,28467,2.614
태국,세종특별자치시,202405,28534,2.029
태국,세종특별자치시,202406,24801,2.109
태국,세종특별자치시,202407,29800,1.782
태국,세종특별자치시,202408,33632,1.618
태국,세종특별자치시,202409,34377,1.181
태국,세종특별자치시,202410,41594,0.959
태국,세종특별자치시,202411,33073,0.995
태국,세종특별자치시,202412,26223,1.766
태국,세종특별자치시,202501,28392,1.352
태국,세종특별자치시,202502,27480,1.623
태국,세종특별자치시,202503,32330,1.194
태국,세종특별자치시,202504,31973,1.817
태국,세종특별자치시,202505,33037,2.537
태국,세종특별자치시,202506,35605,1.932
태국,세종특별자치시,202507,87784,1.050
태국,세종특별자치시,202508,42764,1.560
태국,세종특별자치시,202509,41375,0.931
태국,세종특별자치시,202510,44669,1.278
태국,세종특별자치시,202511,38725,2.327
태국,세종특별자치시,202512,31492,2.086
태국,세종특별자치시,202601,27592,1.848
태국,세종특별자치시,202602,27309,1.754
태국,세종특별자치시,202603,37936,1.400
태국,세종특별자치시,202604,46559,1.134
태국,세종특별자치시,202605,48815,1.073
태국,세종특별자치시,202606,43219,2.057
태국,세종특별자치시,202607,45126,1.691
태국,울산광역시,202001,78403,6.538
태국,울산광역시,202002,55180,10.259
태국,울산광역시,202003,4308,4.155
태국,울산광역시,202004,5812,1.325
태국,울산광역시,202005,6459,0.619
태국,울산광역시,202006,9052,0.641
태국,울산광역시,202007,5141,0.467
태국,울산광역시,202008,4828,0.911
태국,울산광역시,202009,4799,0.438
태국,울산광역시,202010,4645,0.409
태국,울산광역시,202011,4422,0.407
태국,울산광역시,202012,4711,0.425
태국,울산광역시,202101,16461,0.741
태국,울산광역시,202102,18129,0.425
태국,울산광역시,202103,23556,0.442
태국,울산광역시,202104,20434,0.529
태국,울산광역시,202105,19858,0.629
태국,울산광역시,202106,19936,0.823
태국,울산광역시,202107,20110,0.671
태국,울산광역시,202108,22189,0.550
태국,울산광역시,202109,20316,0.802
태국,울산광역시,202110,24301,0.765
태국,울산광역시,202111,29522,0.650
태국,울산광역시,202112,31707,0.555
태국,울산광역시,202201,23351,1.178
태국,울산광역시,202202,25888,1.445
태국,울산광역시,202203,24554,1.511
태국,울산광역시,202204,31724,2.856
태국,울산광역시,202205,37602,4.994
태국,울산광역시,202206,47013,6.577
태국,울산광역시,202207,51986,5.444
태국,울산광역시,202208,54820,5.409
태국,울산광역시,202209,58293,6.771
태국,울산광역시,202210,75441,11.247
태국,울산광역시,202211,68434,10.100
태국,울산광역시,202212,74438,11.858
태국,울산광역시,202301,117333,8.657
태국,울산광역시,202302,137938,7.649
태국,울산광역시,202303,120261,6.840
태국,울산광역시,202304,178569,8.095
태국,울산광역시,202305,194076,6.032
태국,울산광역시,202306,201549,4.960
태국,울산광역시,202307,220249,3.452
태국,울산광역시,202308,228914,3.034
태국,울산광역시,202309,242125,3.706
태국,울산광역시,202310,262102,4.146
태국,울산광역시,202311,225627,3.460
태국,울산광역시,202312,241807,3.705
태국,울산광역시,202401,217760,3.314
태국,울산광역시,202402,232107,3.091
태국,울산광역시,202403,294022,2.517
태국,울산광역시,202404,301463,2.808
태국,울산광역시,202405,283145,2.628
태국,울산광역시,202406,277446,2.215
태국,울산광역시,202407,294370,2.375
태국,울산광역시,202408,281348,2.373
태국,울산광역시,202409,298876,1.996
태국,울산광역시,202410,290605,1.751
태국,울산광역시,202411,235508,2.552
태국,울산광역시,202412,260779,2.841
태국,울산광역시,202501,224064,2.706
태국,울산광역시,202502,215576,3.075
태국,울산광역시,202503,270310,1.904
태국,울산광역시,202504,274057,2.222
태국,울산광역시,202505,269160,2.344
태국,울산광역시,202506,298481,2.126
태국,울산광역시,202507,386997,1.685
태국,울산광역시,202508,321701,1.635
태국,울산광역시,202509,290923,1.574
태국,울산광역시,202510,309567,1.493
태국,울산광역시,202511,293819,1.740
태국,울산광역시,202512,288304,1.703
태국,울산광역시,202601,253417,1.943
태국,울산광역시,202602,227757,1.743
태국,울산광역시,202603,256259,1.950
태국,울산광역시,202604,279626,1.865
태국,울산광역시,202605,318676,1.570
태국,울산광역시,202606,352613,1.475
태국,울산광역시,202607,319295,1.433
태국,인천광역시,202001,1104957,2.467
태국,인천광역시,202002,504420,4.757
태국,인천광역시,202003,13738,2.293
태국,인천광역시,202004,19210,0.677
태국,인천광역시,202005,21719,0.355
태국,인천광역시,202006,23079,0.555
태국,인천광역시,202007,21199,0.505
태국,인천광역시,202008,24421,0.491
태국,인천광역시,202009,23900,0.356
태국,인천광역시,202010,25120,0.267
태국,인천광역시,202011,24959,0.220
태국,인천광역시,202012,25664,0.230
태국,인천광역시,202101,37926,0.630
태국,인천광역시,202102,40885,0.357
태국,인천광역시,202103,54782,0.352
태국,인천광역시,202104,51740,0.431
태국,인천광역시,202105,50501,0.558
태국,인천광역시,202106,51735,0.760
태국,인천광역시,202107,53717,0.514
태국,인천광역시,202108,71190,0.344
태국,인천광역시,202109,68911,0.488
태국,인천광역시,202110,74203,0.496
태국,인천광역시,202111,62481,0.639
태국,인천광역시,202112,60462,0.547
태국,인천광역시,202201,54901,0.765
태국,인천광역시,202202,66338,0.858
태국,인천광역시,202203,65677,0.894
태국,인천광역시,202204,82113,1.836
태국,인천광역시,202205,109639,3.554
태국,인천광역시,202206,136670,5.751
태국,인천광역시,202207,168803,4.742
태국,인천광역시,202208,205777,2.878
태국,인천광역시,202209,227248,3.725
태국,인천광역시,202210,330994,7.262
태국,인천광역시,202211,318809,5.847
태국,인천광역시,202212,381041,6.653
태국,인천광역시,202301,607696,5.495
태국,인천광역시,202302,623221,5.468
태국,인천광역시,202303,643395,5.617
태국,인천광역시,202304,1413132,6.531
태국,인천광역시,202305,1443371,3.935
태국,인천광역시,202306,1479448,2.561
태국,인천광역시,202307,1548546,1.873
태국,인천광역시,202308,1724891,1.554
태국,인천광역시,202309,1730353,1.939
태국,인천광역시,202310,1941428,3.674
태국,인천광역시,202311,1725543,2.807
태국,인천광역시,202312,1622928,2.967
태국,인천광역시,202401,1471401,2.103
태국,인천광역시,202402,1486281,1.830
태국,인천광역시,202403,2061225,1.935
태국,인천광역시,202404,2067985,2.984
태국,인천광역시,202405,1803020,1.974
태국,인천광역시,202406,1771322,1.383
태국,인천광역시,202407,1807796,1.113
태국,인천광역시,202408,1876672,0.975
태국,인천광역시,202409,1837555,1.168
태국,인천광역시,202410,2194857,1.538
태국,인천광역시,202411,1775065,1.520
태국,인천광역시,202412,1655611,2.272
태국,인천광역시,202501,1402159,2.040
태국,인천광역시,202502,1334863,2.010
태국,인천광역시,202503,1933621,1.496
태국,인천광역시,202504,2217972,1.969
태국,인천광역시,202505,2133133,1.733
태국,인천광역시,202506,2147523,1.430
태국,인천광역시,202507,2807118,1.359
태국,인천광역시,202508,2169473,1.123
태국,인천광역시,202509,2083656,1.070
태국,인천광역시,202510,2319960,1.810
태국,인천광역시,202511,2275186,1.786
태국,인천광역시,202512,2012194,2.577
태국,인천광역시,202601,1766196,1.948
태국,인천광역시,202602,1793377,1.499
태국,인천광역시,202603,2126711,1.783
태국,인천광역시,202604,2743493,2.361
태국,인천광역시,202605,2795101,1.541
태국,인천광역시,202606,2748819,1.316
태국,인천광역시,202607,3681039,1.319
태국,전라남도,202001,206533,11.497
태국,전라남도,202002,118387,20.837
태국,전라남도,202003,9478,9.443
태국,전라남도,202004,13164,2.833
태국,전라남도,202005,13668,1.522
태국,전라남도,202006,15414,1.901
태국,전라남도,202007,7407,1.755
태국,전라남도,202008,8253,1.890
태국,전라남도,202009,7502,1.466
태국,전라남도,202010,7050,1.291
태국,전라남도,202011,7220,1.260
태국,전라남도,202012,7472,1.312
태국,전라남도,202101,29810,1.905
태국,전라남도,202102,29728,1.043
태국,전라남도,202103,38926,0.981
태국,전라남도,202104,34586,1.107
태국,전라남도,202105,35106,1.367
태국,전라남도,202106,35767,1.921
태국,전라남도,202107,38061,1.406
태국,전라남도,202108,39082,1.167
태국,전라남도,202109,35865,1.726
태국,전라남도,202110,40792,1.665
태국,전라남도,202111,43425,1.568
태국,전라남도,202112,46058,1.407
태국,전라남도,202201,37636,2.718
태국,전라남도,202202,39888,3.319
태국,전라남도,202203,40524,3.139
태국,전라남도,202204,45239,6.311
태국,전라남도,202205,59157,10.961
태국,전라남도,202206,70438,16.241
태국,전라남도,202207,87552,14.374
태국,전라남도,202208,97152,10.673
태국,전라남도,202209,100954,14.276
태국,전라남도,202210,136102,20.888
태국,전라남도,202211,126290,21.368
태국,전라남도,202212,145464,26.900
태국,전라남도,202301,225096,15.472
태국,전라남도,202302,242351,16.168
태국,전라남도,202303,196691,14.747
태국,전라남도,202304,354446,12.769
태국,전라남도,202305,345558,8.673
태국,전라남도,202306,349573,7.426
태국,전라남도,202307,432784,5.239
태국,전라남도,202308,440342,4.814
태국,전라남도,202309,408295,5.334
태국,전라남도,202310,537949,5.475
태국,전라남도,202311,505700,4.489
태국,전라남도,202312,646436,4.045
태국,전라남도,202401,570830,4.260
태국,전라남도,202402,489895,4.327
태국,전라남도,202403,565116,4.373
태국,전라남도,202404,581211,4.437
태국,전라남도,202405,617892,3.594
태국,전라남도,202406,659947,2.546
태국,전라남도,202407,706549,2.210
태국,전라남도,202408,589488,2.958
태국,전라남도,202409,566355,3.154
태국,전라남도,202410,620151,2.647
태국,전라남도,202411,541757,3.239
태국,전라남도,202412,580886,3.837
태국,전라남도,202501,520831,3.829
태국,전라남도,202502,423828,4.608
태국,전라남도,202503,557197,3.387
태국,전라남도,202504,656172,2.811
태국,전라남도,202505,722592,2.683
태국,전라남도,202506,715249,2.475
태국,전라남도,202507,833703,2.415
태국,전라남도,202508,698671,2.258
태국,전라남도,202509,645535,1.921
태국,전라남도,202510,596081,2.116
태국,전라남도,202511,617900,2.316
태국,전라남도,202512,649214,2.716
태국,전라남도,202601,569429,2.942
태국,전라남도,202602,510940,2.743
태국,전라남도,202603,522430,2.461
태국,전라남도,202604,652673,2.552
태국,전라남도,202605,902969,1.909
태국,전라남도,202606,787154,2.052
태국,전북특별자치도,202001,98766,9.852
태국,전북특별자치도,202002,58273,17.169
태국,전북특별자치도,202003,3887,9.622
태국,전북특별자치도,202004,6842,2.572
태국,전북특별자치도,202005,6286,1.623
태국,전북특별자치도,202006,7793,2.130
태국,전북특별자치도,202007,4795,1.668
태국,전북특별자치도,202008,5801,1.810
태국,전북특별자치도,202009,5825,1.167
태국,전북특별자치도,202010,4915,1.160
태국,전북특별자치도,202011,4935,1.135
태국,전북특별자치도,202012,4498,1.112
태국,전북특별자치도,202101,10922,2.042
태국,전북특별자치도,202102,11941,1.055
태국,전북특별자치도,202103,16275,1.020
태국,전북특별자치도,202104,14022,1.205
태국,전북특별자치도,202105,14047,1.588
태국,전북특별자치도,202106,13424,2.406
태국,전북특별자치도,202107,13868,1.788
태국,전북특별자치도,202108,17069,1.224
태국,전북특별자치도,202109,16832,1.687
태국,전북특별자치도,202110,18219,1.729
태국,전북특별자치도,202111,16553,1.837
태국,전북특별자치도,202112,17771,1.587
태국,전북특별자치도,202201,16648,2.661
태국,전북특별자치도,202202,20767,2.865
태국,전북특별자치도,202203,21502,2.846
태국,전북특별자치도,202204,25815,5.752
태국,전북특별자치도,202205,33315,10.293
태국,전북특별자치도,202206,42168,15.493
태국,전북특별자치도,202207,51233,14.264
태국,전북특별자치도,202208,55416,9.014
태국,전북특별자치도,202209,59710,10.807
태국,전북특별자치도,202210,79297,16.175
태국,전북특별자치도,202211,70737,16.143
태국,전북특별자치도,202212,75806,21.279
태국,전북특별자치도,202301,84867,12.977
태국,전북특별자치도,202302,106214,12.666
태국,전북특별자치도,202303,93633,12.409
태국,전북특별자치도,202304,191901,10.247
태국,전북특별자치도,202305,191751,6.405
태국,전북특별자치도,202306,166688,6.332
태국,전북특별자치도,202307,212839,4.589
태국,전북특별자치도,202308,408861,2.476
태국,전북특별자치도,202309,208191,4.565
태국,전북특별자치도,202310,237946,4.457
태국,전북특별자치도,202311,205121,4.066
태국,전북특별자치도,202312,179196,5.197
태국,전북특별자치도,202401,156615,4.595
태국,전북특별자치도,202402,147933,4.519
태국,전북특별자치도,202403,195923,3.729
태국,전북특별자치도,202404,221306,4.027
태국,전북특별자치도,202405,224342,3.496
태국,전북특별자치도,202406,188612,3.046
태국,전북특별자치도,202407,215712,2.782
태국,전북특별자치도,202408,187996,3.282
태국,전북특별자치도,202409,195250,3.219
태국,전북특별자치도,202410,232580,2.717
태국,전북특별자치도,202411,205404,3.003
태국,전북특별자치도,202412,174337,4.901
태국,전북특별자치도,202501,147432,5.489
태국,전북특별자치도,202502,133767,6.286
태국,전북특별자치도,202503,209875,3.956
태국,전북특별자치도,202504,276612,3.065
태국,전북특별자치도,202505,292129,3.190
태국,전북특별자치도,202506,267107,3.008
태국,전북특별자치도,202507,272860,2.959
태국,전북특별자치도,202508,220621,3.014
태국,전북특별자치도,202509,228688,2.266
태국,전북특별자치도,202510,247189,2.041
태국,전북특별자치도,202511,226841,2.305
태국,전북특별자치도,202512,195872,3.013
태국,전북특별자치도,202601,178150,2.686
태국,전북특별자치도,202602,195640,2.205
태국,전북특별자치도,202603,248557,1.993
태국,전북특별자치도,202604,352029,2.339
태국,전북특별자치도,202605,441879,1.835
태국,전북특별자치도,202606,367097,2.129
태국,전북특별자치도,202607,368859,1.915
태국,제주특별자치도,202001,484742,1.329
태국,제주특별자치도,202002,128605,4.430
태국,제주특별자치도,202003,6049,1.190
태국,제주특별자치도,202004,7296,0.439
태국,제주특별자치도,202005,8268,0.278
태국,제주특별자치도,202006,10173,0.374
태국,제주특별자치도,202007,7377,0.122
태국,제주특별자치도,202008,10260,0.127
태국,제주특별자치도,202009,9204,0.076
태국,제주특별자치도,202010,7518,0.120
태국,제주특별자치도,202011,6786,0.059
태국,제주특별자치도,202012,6246,0.064
태국,제주특별자치도,202101,14504,0.545
태국,제주특별자치도,202102,16966,0.271
태국,제주특별자치도,202103,25540,0.262
태국,제주특별자치도,202104,21347,0.319
태국,제주특별자치도,202105,20932,0.406
태국,제주특별자치도,202106,19738,0.588
태국,제주특별자치도,202107,20472,0.484
태국,제주특별자치도,202108,23199,0.358
태국,제주특별자치도,202109,21944,0.478
태국,제주특별자치도,202110,21003,0.533
태국,제주특별자치도,202111,21537,0.562
태국,제주특별자치도,202112,22724,0.506
태국,제주특별자치도,202201,18177,0.638
태국,제주특별자치도,202202,24328,0.674
태국,제주특별자치도,202203,23942,0.652
태국,제주특별자치도,202204,24466,1.488
태국,제주특별자치도,202205,32562,2.715
태국,제주특별자치도,202206,38551,3.873
태국,제주특별자치도,202207,47658,3.217
태국,제주특별자치도,202208,64017,3.715
태국,제주특별자치도,202209,66077,4.386
태국,제주특별자치도,202210,91384,7.280
태국,제주특별자치도,202211,92831,7.551
태국,제주특별자치도,202212,117341,8.328
태국,제주특별자치도,202301,138180,7.647
태국,제주특별자치도,202302,146752,6.696
태국,제주특별자치도,202303,169413,5.402
태국,제주특별자치도,202304,400863,3.527
태국,제주특별자치도,202305,475539,1.479
태국,제주특별자치도,202306,550453,1.424
태국,제주특별자치도,202307,654311,1.083
태국,제주특별자치도,202308,786252,0.927
태국,제주특별자치도,202309,707211,0.988
태국,제주특별자치도,202310,732072,1.442
태국,제주특별자치도,202311,606062,1.130
태국,제주특별자치도,202312,692289,1.093
태국,제주특별자치도,202401,748186,0.998
태국,제주특별자치도,202402,786234,0.752
태국,제주특별자치도,202403,940890,0.912
태국,제주특별자치도,202404,1036234,1.078
태국,제주특별자치도,202405,1054502,0.914
태국,제주특별자치도,202406,1061993,0.664
태국,제주특별자치도,202407,1055550,0.532
태국,제주특별자치도,202408,1246998,0.470
태국,제주특별자치도,202409,1044873,0.532
태국,제주특별자치도,202410,1156086,0.527
태국,제주특별자치도,202411,754073,0.759
태국,제주특별자치도,202412,695703,1.071
태국,제주특별자치도,202501,738896,0.863
태국,제주특별자치도,202502,768969,0.746
태국,제주특별자치도,202503,920572,0.590
태국,제주특별자치도,202504,1156869,0.645
태국,제주특별자치도,202505,1431659,0.504
태국,제주특별자치도,202506,1367357,0.695
태국,제주특별자치도,202507,1857932,0.724
태국,제주특별자치도,202508,1625049,0.599
태국,제주특별자치도,202509,1360103,0.584
태국,제주특별자치도,202510,1333676,0.604
태국,제주특별자치도,202511,1011727,0.852
태국,제주특별자치도,202512,919311,1.207
태국,제주특별자치도,202601,916323,1.144
태국,제주특별자치도,202602,1090067,0.866
태국,제주특별자치도,202603,1208292,0.575
태국,제주특별자치도,202604,1559270,0.699
태국,제주특별자치도,202605,1773782,0.493
태국,제주특별자치도,202606,1654000,0.535
태국,제주특별자치도,202607,1739035,0.420
태국,충청남도,202001,171882,8.904
태국,충청남도,202002,107226,14.073
태국,충청남도,202003,6867,7.893
태국,충청남도,202004,10545,2.314
태국,충청남도,202005,9629,1.454
태국,충청남도,202006,12676,1.822
태국,충청남도,202007,8001,1.937
태국,충청남도,202008,9617,1.955
태국,충청남도,202009,9265,1.414
태국,충청남도,202010,8232,1.543
태국,충청남도,202011,8123,1.231
태국,충청남도,202012,7811,1.319
태국,충청남도,202101,17262,1.964
태국,충청남도,202102,19598,1.005
태국,충청남도,202103,25082,1.009
태국,충청남도,202104,23373,1.112
태국,충청남도,202105,23708,1.383
태국,충청남도,202106,23317,2.063
태국,충청남도,202107,24848,1.537
태국,충청남도,202108,30019,1.069
태국,충청남도,202109,27782,1.526
태국,충청남도,202110,29191,1.596
태국,충청남도,202111,27175,1.707
태국,충청남도,202112,26761,1.588
태국,충청남도,202201,28268,2.459
태국,충청남도,202202,35206,2.571
태국,충청남도,202203,35449,2.629
태국,충청남도,202204,41497,5.150
태국,충청남도,202205,55110,8.859
태국,충청남도,202206,71541,12.642
태국,충청남도,202207,85510,11.566
태국,충청남도,202208,98677,7.028
태국,충청남도,202209,100736,8.175
태국,충청남도,202210,129873,14.735
태국,충청남도,202211,118814,14.253
태국,충청남도,202212,123626,18.446
태국,충청남도,202301,149010,10.846
태국,충청남도,202302,162331,10.426
태국,충청남도,202303,143135,10.860
태국,충청남도,202304,297568,8.106
태국,충청남도,202305,299132,5.570
태국,충청남도,202306,283455,4.880
태국,충청남도,202307,317054,3.803
태국,충청남도,202308,414576,2.648
태국,충청남도,202309,346885,3.700
태국,충청남도,202310,372177,4.590
태국,충청남도,202311,312851,4.272
태국,충청남도,202312,306279,4.504
태국,충청남도,202401,271955,3.712
태국,충청남도,202402,279426,3.280
태국,충청남도,202403,366497,3.004
태국,충청남도,202404,364603,3.404
태국,충청남도,202405,358501,3.041
태국,충청남도,202406,312183,2.608
태국,충청남도,202407,341064,2.402
태국,충청남도,202408,348213,2.325
태국,충청남도,202409,350375,2.097
태국,충청남도,202410,385943,1.961
태국,충청남도,202411,318503,2.337
태국,충청남도,202412,294281,3.504
태국,충청남도,202501,257248,3.556
태국,충청남도,202502,244164,3.949
태국,충청남도,202503,361085,2.790
태국,충청남도,202504,418540,2.799
태국,충청남도,202505,411090,3.072
태국,충청남도,202506,378634,2.942
태국,충청남도,202507,440996,2.688
태국,충청남도,202508,399117,2.406
태국,충청남도,202509,412340,1.723
태국,충청남도,202510,433448,1.879
태국,충청남도,202511,379444,2.529
태국,충청남도,202512,353410,3.214
태국,충청남도,202601,324436,2.927
태국,충청남도,202602,294175,2.827
태국,충청남도,202603,376051,2.122
태국,충청남도,202604,493530,2.356
태국,충청남도,202605,576864,2.089
태국,충청남도,202606,529348,1.859
태국,충청남도,202607,523758,1.645
태국,충청북도,202001,112377,8.423
태국,충청북도,202002,72810,12.625
태국,충청북도,202003,4559,7.743
태국,충청북도,202004,6805,2.410
태국,충청북도,202005,5945,1.615
태국,충청북도,202006,7770,2.124
태국,충청북도,202007,4503,2.398
태국,충청북도,202008,5651,2.690
태국,충청북도,202009,5333,1.819
태국,충청북도,202010,4496,1.757
태국,충청북도,202011,4258,1.714
태국,충청북도,202012,4026,1.540
태국,충청북도,202101,10181,2.053
태국,충청북도,202102,10982,1.111
태국,충청북도,202103,15351,1.062
태국,충청북도,202104,14150,1.159
태국,충청북도,202105,15186,1.350
태국,충청북도,202106,16765,1.813
태국,충청북도,202107,18880,1.329
태국,충청북도,202108,23115,0.956
태국,충청북도,202109,23474,1.193
태국,충청북도,202110,27262,1.137
태국,충청북도,202111,18273,1.598
태국,충청북도,202112,18181,1.529
태국,충청북도,202201,18806,2.425
태국,충청북도,202202,23134,2.728
태국,충청북도,202203,20614,3.163
태국,충청북도,202204,29763,5.070
태국,충청북도,202205,39279,9.193
태국,충청북도,202206,55534,12.981
태국,충청북도,202207,66244,11.778
태국,충청북도,202208,74788,6.683
태국,충청북도,202209,73677,8.240
태국,충청북도,202210,94593,14.149
태국,충청북도,202211,87406,13.917
태국,충청북도,202212,91862,17.256
태국,충청북도,202301,83605,11.143
태국,충청북도,202302,94841,12.644
태국,충청북도,202303,92177,11.344
태국,충청북도,202304,197449,7.935
태국,충청북도,202305,204806,5.412
태국,충청북도,202306,197842,4.165
태국,충청북도,202307,207965,3.616
태국,충청북도,202308,246031,2.738
태국,충청북도,202309,229018,3.714
태국,충청북도,202310,228670,4.680
태국,충청북도,202311,191221,4.365
태국,충청북도,202312,174601,4.556
태국,충청북도,202401,167867,3.382
태국,충청북도,202402,174352,2.802
태국,충청북도,202403,206775,3.146
태국,충청북도,202404,233049,3.385
태국,충청북도,202405,251793,2.434
태국,충청북도,202406,222080,2.187
태국,충청북도,202407,236830,2.215
태국,충청북도,202408,232127,2.434
태국,충청북도,202409,254701,2.442
태국,충청북도,202410,286212,2.321
태국,충청북도,202411,226831,2.860
태국,충청북도,202412,176694,3.918
태국,충청북도,202501,158778,3.641
태국,충청북도,202502,144275,4.184
태국,충청북도,202503,224059,2.707
태국,충청북도,202504,272700,2.659
태국,충청북도,202505,280761,2.743
태국,충청북도,202506,253224,3.020
태국,충청북도,202507,343138,2.278
태국,충청북도,202508,258732,2.317
태국,충청북도,202509,286119,1.804
태국,충청북도,202510,312609,1.998
태국,충청북도,202511,265796,2.357
태국,충청북도,202512,199446,2.981
태국,충청북도,202601,169368,3.334
태국,충청북도,202602,160373,3.372
태국,충청북도,202603,245930,2.402
태국,충청북도,202604,333594,2.245
태국,충청북도,202605,397317,1.964
태국,충청북도,202606,336577,2.221
태국,충청북도,202607,318730,2.450
홍콩,강원특별자치도,202001,155793,6.489
홍콩,강원특별자치도,202002,78089,3.995
홍콩,강원특별자치도,202003,3030,0.099
홍콩,강원특별자치도,202004,4840,0.021
홍콩,강원특별자치도,202005,4483,0.000
홍콩,강원특별자치도,202006,6347,0.032
홍콩,강원특별자치도,202007,4340,0.092
홍콩,강원특별자치도,202008,5165,0.194
홍콩,강원특별자치도,202009,4824,0.187
홍콩,강원특별자치도,202010,4489,0.089
홍콩,강원특별자치도,202011,4084,0.098
홍콩,강원특별자치도,202012,3549,0.113
홍콩,강원특별자치도,202101,7048,0.057
홍콩,강원특별자치도,202102,7889,0.139
홍콩,강원특별자치도,202103,9690,0.072
홍콩,강원특별자치도,202104,8484,0.035
홍콩,강원특별자치도,202105,9432,0.074
홍콩,강원특별자치도,202106,9403,0.064
홍콩,강원특별자치도,202107,11156,0.072
홍콩,강원특별자치도,202108,13493,0.133
홍콩,강원특별자치도,202109,11693,0.077
홍콩,강원특별자치도,202110,12725,0.079
홍콩,강원특별자치도,202111,10433,0.086
홍콩,강원특별자치도,202112,11036,0.082
홍콩,강원특별자치도,202201,12081,0.058
홍콩,강원특별자치도,202202,14742,0.183
홍콩,강원특별자치도,202203,14171,0.071
홍콩,강원특별자치도,202204,19600,0.051
홍콩,강원특별자치도,202205,31620,0.079
홍콩,강원특별자치도,202206,46109,0.139
홍콩,강원특별자치도,202207,57331,0.244
홍콩,강원특별자치도,202208,62000,0.363
홍콩,강원특별자치도,202209,58761,0.449
홍콩,강원특별자치도,202210,85157,1.759
홍콩,강원특별자치도,202211,63081,2.029
